43-600,Doøynkowa,Jaworzno,ålπskie,
43-608,Drabowe Bagno,Jaworzno,ålπskie,
43-600,Drozdowa,Jaworzno,ålπskie,
43-600,Drzewianki,Jaworzno,ålπskie,
43-600,Drzyma≥y Micha≥a,Jaworzno,ålπskie,od 2 do 50 od 1 do 23
43-607,Drzyma≥y Micha≥a,Jaworzno,ålπskie,od 52 do ostatniego od 25 do ostatniego
43-600,Duboisa Stanis≥awa,Jaworzno,ålπskie,
43-600,Dunikowskiego Ksawerego,Jaworzno,ålπskie,
43-600,Duracza Teodora,Jaworzno,ålπskie,
43-600,Dworcowa,Jaworzno,ålπskie,
43-600,Dwornickiego Stefana,Jaworzno,ålπskie,
43-600,Dzia≥kowa,Jaworzno,ålπskie,
43-608,Dπb,Jaworzno,ålπskie,
43-603,Dπbrowska,Jaworzno,ålπskie,
43-602,Dπbrowskiego Jaros≥awa,Jaworzno,ålπskie,
43-603,DπbrowszczakÛw,Jaworzno,ålπskie,
43-602,DπbrÛwka,Jaworzno,ålπskie,
43-607,DÍbnicka,Jaworzno,ålπskie,
43-602,DÍbowa,Jaworzno,ålπskie,
43-603,D≥uga,Jaworzno,ålπskie,
43-602,D≥ugosza Jana,Jaworzno,ålπskie,
43-602,D≥ugoszyÒska,Jaworzno,ålπskie,od 68 do ostatniego od 51 do ostatniego
43-603,D≥ugoszyÒska,Jaworzno,ålπskie,od 2 do 66 od 1 do 49
43-603,ElektrykÛw,Jaworzno,ålπskie,
43-607,Eløbiety,Jaworzno,ålπskie,
43-603,EnergetykÛw,Jaworzno,ålπskie,
43-600,Fabryczna,Jaworzno,ålπskie,
43-600,Farna,Jaworzno,ålπskie,
43-602,Fa≥ata Juliana,Jaworzno,ålπskie,
43-600,FilaretÛw,Jaworzno,ålπskie,
43-600,FilomatÛw,Jaworzno,ålπskie,
43-603,Findera Paw≥a,Jaworzno,ålπskie,
43-607,Fio≥kowa,Jaworzno,ålπskie,
43-608,FlisakÛw,Jaworzno,ålπskie,
43-602,Floriana,Jaworzno,ålπskie,
43-602,Fornalskiej Ma≥gorzaty,Jaworzno,ålπskie,
43-603,Fortuna,Jaworzno,ålπskie,
43-600,Fredry Aleksandra,Jaworzno,ålπskie,
43-603,Fryderyk,Jaworzno,ålπskie,
43-602,Gagarina Jurija,Jaworzno,ålπskie,
43-603,Gajowa,Jaworzno,ålπskie,
43-608,Galla Anonima,Jaworzno,ålπskie,
43-600,Galmany,Jaworzno,ålπskie,
43-602,Garbarska,Jaworzno,ålπskie,
43-600,Ga≥czyÒskiego Konstantego Ildefonsa,Jaworzno,ålπskie,
43-600,Genera≥a Ch≥opickiego JÛzefa,Jaworzno,ålπskie,
43-607,Genera≥a JasiÒskiego Jakuba,Jaworzno,ålπskie,
43-607,Genera≥a KorczyÒskiego Grzegorza,Jaworzno,ålπskie,
43-608,Genera≥a PrπdzyÒskiego Ignacego,Jaworzno,ålπskie,
43-602,Genera≥a Roweckiego Stefana Grota,Jaworzno,ålπskie,
43-602,Genera≥a Sikorskiego W≥adys≥awa,Jaworzno,ålπskie,
43-600,Genera≥a SowiÒskiego JÛzefa,Jaworzno,ålπskie,
43-600,Gierymskiego Aleksandra,Jaworzno,ålπskie,
43-600,Gliniana,Jaworzno,ålπskie,
43-605,Gminna,Jaworzno,ålπskie,
43-600,GojawiczyÒskiej Poli,Jaworzno,ålπskie,
43-600,Go≥Íbia,Jaworzno,ålπskie,
43-600,Goúcinna,Jaworzno,ålπskie,
43-600,GrabaÒka,Jaworzno,ålπskie,
43-600,Graniczna,Jaworzno,ålπskie,
43-600,Granitowa,Jaworzno,ålπskie,
43-607,Graøyny,Jaworzno,ålπskie,
43-600,Grodzka,Jaworzno,ålπskie,
43-603,Gromadzka,Jaworzno,ålπskie,
43-603,Grottgera Artura,Jaworzno,ålπskie,
43-600,Grunwaldzka,Jaworzno,ålπskie,od 2 do ostatniego od 1 do 235
43-603,Grunwaldzka,Jaworzno,ålπskie,od 237 do ostatniego
43-600,Grzybowa,Jaworzno,ålπskie,
43-600,GrÛdek,Jaworzno,ålπskie,
43-600,Gwardii Ludowej,Jaworzno,ålπskie,
43-607,GwardzistÛw,Jaworzno,ålπskie,
43-600,GwarkÛw,Jaworzno,ålπskie,
43-603,GÛrna,Jaworzno,ålπskie,
43-600,GÛrnicza,Jaworzno,ålπskie,
43-602,GÛrnoúlπska,Jaworzno,ålπskie,
43-600,GÍsia,Jaworzno,ålπskie,
43-602,G≥ogowa,Jaworzno,ålπskie,
43-600,G≥owackiego Bartosza,Jaworzno,ålπskie,
43-602,G≥ucha Jana,Jaworzno,ålπskie,
43-602,G≥Íboka,Jaworzno,ålπskie,
43-603,Ha≥dy,Jaworzno,ålπskie,
43-600,Herbowa,Jaworzno,ålπskie,od 2 do 10 od 1 do 9
43-607,Herbowa,Jaworzno,ålπskie,od 12 do ostatniego od 11 do ostatniego
43-608,HetmaÒska,Jaworzno,ålπskie,
43-600,Hibnera W≥adys≥awa,Jaworzno,ålπskie,
43-602,Hutnicza,Jaworzno,ålπskie,
43-600,Insurekcji Koúciuszkowskiej,Jaworzno,ålπskie,
43-603,InwalidÛw Wojennych,Jaworzno,ålπskie,
43-600,Izydor,Jaworzno,ålπskie,
43-603,Jab≥oniowa,Jaworzno,ålπskie,
43-602,JagielloÒska,Jaworzno,ålπskie,
43-600,Jagie≥≥y W≥adys≥awa,Jaworzno,ålπskie,
43-600,Jaracza Stefana,Jaworzno,ålπskie,
43-600,JarzÍbinowa,Jaworzno,ålπskie,
43-603,Jasiugi,Jaworzno,ålπskie,
43-607,Jaskrawa,Jaworzno,ålπskie,
43-600,JaskÛ≥cza,Jaworzno,ålπskie,
43-602,JaszuÒskiego Salomona,Jaworzno,ålπskie,
43-602,Jaworowa,Jaworzno,ålπskie,
43-602,Jaworznicka,Jaworzno,ålπskie,
43-607,Ja≥owcowa,Jaworzno,ålπskie,
43-603,Jaúminowa,Jaworzno,ålπskie,
43-600,JeleÒska,Jaworzno,ålπskie,
43-607,Jesienna,Jaworzno,ålπskie,
43-600,Jod≥owa,Jaworzno,ålπskie,
43-602,Kablowa,Jaworzno,ålπskie,
43-607,KaczeÒcÛw,Jaworzno,ålπskie,
43-600,Kad≥ubka Wincentego,Jaworzno,ålπskie,
43-603,Kalinowa,Jaworzno,ålπskie,
43-602,Kaliska,Jaworzno,ålπskie,
43-602,Kamienna,Jaworzno,ålπskie,
43-602,Kapitana Pniaka Karola,Jaworzno,ålπskie,
43-600,Kar≥owicza Jana,Jaworzno,ålπskie,
43-600,Kasprowicza Jana,Jaworzno,ålπskie,
43-600,Kasprzaka Marcina,Jaworzno,ålπskie,
43-600,Kasztanowa,Jaworzno,ålπskie,
43-603,Katowicka,Jaworzno,ålπskie,
43-602,Kazimierza Wielkiego,Jaworzno,ålπskie,
43-600,Kiepury Jana,Jaworzno,ålπskie,
43-602,KiliÒskiego Jana,Jaworzno,ålπskie,
43-600,Klinowa,Jaworzno,ålπskie,
43-603,Klonowa,Jaworzno,ålπskie,
43-600,Kniewskiego W≥adys≥awa,Jaworzno,ålπskie,
43-600,Kochanowskiego Jana,Jaworzno,ålπskie,
43-602,Kolejarzy,Jaworzno,ålπskie,
43-600,Kolejowa,Jaworzno,ålπskie,
43-603,Kolonia Artur,Jaworzno,ålπskie,
43-603,Kolonia Ryszard,Jaworzno,ålπskie,
43-603,Kolonijna,Jaworzno,ålπskie,
43-600,Konarskiego Stanis≥awa,Jaworzno,ålπskie,
43-608,KoniÛwki,Jaworzno,ålπskie,
43-600,Konopnickiej Marii,Jaworzno,ålπskie,
43-600,Kopalniana,Jaworzno,ålπskie,
43-600,Kopernika Miko≥aja,Jaworzno,ålπskie,
43-600,Korczaka Janusza,Jaworzno,ålπskie,
43-600,KosmonautÛw,Jaworzno,ålπskie,
43-602,Kossaka Juliusza,Jaworzno,ålπskie,
43-600,KosynierÛw,Jaworzno,ålπskie,
43-602,Koszarowa,Jaworzno,ålπskie,
43-608,Koszutskiej Marii,Jaworzno,ålπskie,
43-608,KosÛw,Jaworzno,ålπskie,
43-602,Kowalska,Jaworzno,ålπskie,
43-600,Ko≥≥πtaja Hugona,Jaworzno,ålπskie,
43-602,KoÒcowa,Jaworzno,ålπskie,
43-607,Koúcielna,Jaworzno,ålπskie,
43-602,Koúciuszki Tadeusza,Jaworzno,ålπskie,
43-603,KoúciuszkowcÛw,Jaworzno,ålπskie,
43-600,Krakowska,Jaworzno,ålπskie,od 2 do 96 od 1 do 95
43-607,Krakowska,Jaworzno,ålπskie,od 98 do ostatniego od 97 do ostatniego
43-600,Krakusa,Jaworzno,ålπskie,
43-600,Krasickiego Ignacego,Jaworzno,ålπskie,
43-602,Kraszewskiego Ignacego JÛzefa,Jaworzno,ålπskie,
43-600,KrÛlewska,Jaworzno,ålπskie,
43-600,KrÛlowej Jadwigi,Jaworzno,ålπskie,
43-602,KrÍta,Jaworzno,ålπskie,
43-600,Skrytki Pocztowe Poczta Jaworzno 001 Pocztowa 9a,Jaworzno,ålπskie,Skrytki Pocztowe Poczta Jaworzno 001 Pocztowa 9a
43-602,Poczta Jaworzno 002 (Szczakowa) Kolejarzy 20,Jaworzno,ålπskie,Poczta Jaworzno 002 (Szczakowa) Kolejarzy 20
43-603,Skrytki Pocztowe Poczta Jaworzno 003 Tysiπclecia 21,Jaworzno,ålπskie,Skrytki Pocztowe Poczta Jaworzno 003 Tysiπclecia 21
43-607,Poczta Jaworzno 007 (Byczyna) Baranowskiego 3a,Jaworzno,ålπskie,Poczta Jaworzno 007 (Byczyna) Baranowskiego 3a
43-608,Poczta Jaworzno 008 (JeleÒ) ZwyciÍstwa 9,Jaworzno,ålπskie,Poczta Jaworzno 008 (JeleÒ) ZwyciÍstwa 9
43-609,Poczta Jaworzno 009 (Pod≥Íøe) Al. Marsza≥ka Pi≥sudskiego JÛzefa 27,Jaworzno,ålπskie,Poczta Jaworzno 009 (Pod≥Íøe) Al. Marsza≥ka Pi≥sudskiego JÛzefa 27
43-607,∆wikliÒskiej Mieczys≥awy,Jaworzno,ålπskie,
43-476,Poczta Istebna,Jaworzynka,ålπskie,Poczta Istebna
43-417,Poczta Oddzia≥ UP Zebrzydowice Ludowa 10,Kaczyce,ålπskie,Poczta Oddzia≥ UP Zebrzydowice Ludowa 10
43-356,Poczta Kobiernice Øywiecka 6,Kobiernice,ålπskie,Poczta Kobiernice Øywiecka 6
43-210,Poczta KobiÛr Centralna 14,KobiÛr,ålπskie,Poczta KobiÛr Centralna 14
43-474,Poczta Oddzia≥ UP Istebna KoniakÛw 205,KoniakÛw,ålπskie,Poczta Oddzia≥ UP Istebna KoniakÛw 205
43-340,Skrytki Pocztowe Poczta Kozy Szkolna 4,Kozy,ålπskie,Skrytki Pocztowe Poczta Kozy Szkolna 4
43-518,Poczta Oddzia≥ UP Czechowice-Dziedzice 002 Bielska 5,Ligota,ålπskie,Poczta Oddzia≥ UP Czechowice-Dziedzice 002 Bielska 5
43-140,Skrytki Pocztowe Poczta LÍdziny 001 LÍdzinska 84,LÍdziny,ålπskie,Skrytki Pocztowe Poczta LÍdziny 001 LÍdzinska 84
43-143,Skrytki Pocztowe Poczta LÍdziny 003 Ho≥dunowska 18 b,LÍdziny,ålπskie,Skrytki Pocztowe Poczta LÍdziny 003 Ho≥dunowska 18 b
43-391,Poczta Oddzia≥ UP Jasienica MazaÒcowice 360,MazaÒcowice,ålπskie,Poczta Oddzia≥ UP Jasienica MazaÒcowice 360
43-227,Poczta Miedüna ko≥o Pszczyny Wiejska 2,Miedüna,ålπskie,Poczta Miedüna ko≥o Pszczyny Wiejska 2
43-195,15 Grudnia,Miko≥Ûw,ålπskie,
43-190,1 Maja,Miko≥Ûw,ålπskie,
43-195,22 Lipca,Miko≥Ûw,ålπskie,
43-190,27 Stycznia,Miko≥Ûw,ålπskie,
43-196,Akacjowa,Miko≥Ûw,ålπskie,
43-195,AstrÛw,Miko≥Ûw,ålπskie,
43-190,Baziowa,Miko≥Ûw,ålπskie,
43-195,Baøancia,Miko≥Ûw,ålπskie,
43-190,Biskupa Bandurskiego W≥adys≥awa,Miko≥Ûw,ålπskie,
43-190,Bluszcza Jana,Miko≥Ûw,ålπskie,
43-190,Boczna,Miko≥Ûw,ålπskie,
43-190,Boles≥awa åmia≥ego,Miko≥Ûw,ålπskie,
43-190,Borowa,Miko≥Ûw,ålπskie,
43-195,Botaniczna,Miko≥Ûw,ålπskie,
43-190,Braterska,Miko≥Ûw,ålπskie,
43-190,BratkÛw,Miko≥Ûw,ålπskie,
43-190,Bromboszcza Wincentego,Miko≥Ûw,ålπskie,
43-190,Broniewskiego W≥adys≥awa,Miko≥Ûw,ålπskie,
43-190,Brzechwy Jana,Miko≥Ûw,ålπskie,
43-190,Brzoskwiniowa,Miko≥Ûw,ålπskie,
43-190,Brzozowa,Miko≥Ûw,ålπskie,
43-190,Buczka Mariana,Miko≥Ûw,ålπskie,
43-190,Bukowa,Miko≥Ûw,ålπskie,
43-190,BzÛw,Miko≥Ûw,ålπskie,
43-196,Cedrowa,Miko≥Ûw,ålπskie,
43-196,Chudowska,Miko≥Ûw,ålπskie,
43-190,Ciasna,Miko≥Ûw,ålπskie,
43-190,Cicha,Miko≥Ûw,ålπskie,
43-190,Cienista,Miko≥Ûw,ålπskie,
43-190,CisÛw,Miko≥Ûw,ålπskie,
43-190,Cmentarna,Miko≥Ûw,ålπskie,
43-196,CyprysÛw,Miko≥Ûw,ålπskie,
43-190,Czereúniowa,Miko≥Ûw,ålπskie,
43-190,Darwina Karola,Miko≥Ûw,ålπskie,
43-190,Derkaczy,Miko≥Ûw,ålπskie,
43-190,Doliny Jamny,Miko≥Ûw,ålπskie,
43-195,Dolna,Miko≥Ûw,ålπskie,
43-190,Do≥owa,Miko≥Ûw,ålπskie,
43-196,Dworcowa,Miko≥Ûw,ålπskie,
43-196,Dworska,Miko≥Ûw,ålπskie,
43-190,Dzia≥kowcÛw,Miko≥Ûw,ålπskie,
43-190,Dzwonkowa,Miko≥Ûw,ålπskie,
43-190,Dπbrowa,Miko≥Ûw,ålπskie,
43-190,Dπbrowskiego Henryka,Miko≥Ûw,ålπskie,
43-190,DÍbowa,Miko≥Ûw,ålπskie,
43-190,D≥uga,Miko≥Ûw,ålπskie,
43-190,Elsnera JÛzefa,Miko≥Ûw,ålπskie,
43-190,EnergetykÛw,Miko≥Ûw,ålπskie,
43-195,Engelsa Fryderyka,Miko≥Ûw,ålπskie,
43-190,Fabryczna,Miko≥Ûw,ålπskie,
43-190,FilaretÛw,Miko≥Ûw,ålπskie,
43-195,Fitelberga Grzegorza,Miko≥Ûw,ålπskie,
43-190,Genera≥a Bema JÛzefa,Miko≥Ûw,ålπskie,
43-190,Genera≥a Pu≥askiego Kazimierza,Miko≥Ûw,ålπskie,
43-190,Gimnazjalna,Miko≥Ûw,ålπskie,
43-190,Gliwicka,Miko≥Ûw,ålπskie,od 2 do 48 od 100 do ostatniego od 1 do 33 od 77 do ostatniego
43-195,Gliwicka,Miko≥Ûw,ålπskie,od 50 do 98 od 35 do 75
43-190,Gniotek,Miko≥Ûw,ålπskie,
43-190,Go≥Íbia,Miko≥Ûw,ålπskie,
43-190,GoüdzikÛw,Miko≥Ûw,ålπskie,
43-190,Grabowa,Miko≥Ûw,ålπskie,
43-190,Graniczna,Miko≥Ûw,ålπskie,
43-190,GraøyÒskiego Micha≥a,Miko≥Ûw,ålπskie,
43-190,Grzybowa,Miko≥Ûw,ålπskie,
43-190,GwarkÛw,Miko≥Ûw,ålπskie,
43-195,GÛrna,Miko≥Ûw,ålπskie,
43-190,GÛrnicza,Miko≥Ûw,ålπskie,
43-190,G≥ogowa,Miko≥Ûw,ålπskie,
43-190,Hetmana Czarneckiego Stefana,Miko≥Ûw,ålπskie,
43-190,Hubera Maksymiliana,Miko≥Ûw,ålπskie,
43-196,Hutnicza,Miko≥Ûw,ålπskie,
43-195,IrysÛw,Miko≥Ûw,ålπskie,
43-195,Jab≥oni,Miko≥Ûw,ålπskie,
43-190,Jagodowa,Miko≥Ûw,ålπskie,
43-190,Janasa Wincentego,Miko≥Ûw,ålπskie,
43-190,JarzÍbinowa,Miko≥Ûw,ålπskie,
43-190,JaskrÛw,Miko≥Ûw,ålπskie,
43-195,JaskÛ≥cza,Miko≥Ûw,ålπskie,
43-190,Jasna,Miko≥Ûw,ålπskie,
43-190,Jaworowa,Miko≥Ûw,ålπskie,
43-190,JaúminÛw,Miko≥Ûw,ålπskie,
43-190,Jednoúci,Miko≥Ûw,ålπskie,
43-190,Jesionowa,Miko≥Ûw,ålπskie,
43-195,Jeøynowa,Miko≥Ûw,ålπskie,
43-190,Jod≥owa,Miko≥Ûw,ålπskie,
43-196,Kalinowa,Miko≥Ûw,ålπskie,
43-190,Kardyna≥a WyszyÒskiego Stefana,Miko≥Ûw,ålπskie,
43-190,Kasztanowa,Miko≥Ûw,ålπskie,
43-190,Katowicka,Miko≥Ûw,ålπskie,
43-190,Kawalca Jana,Miko≥Ûw,ålπskie,
43-190,Klonowa,Miko≥Ûw,ålπskie,
43-190,Koja Jana,Miko≥Ûw,ålπskie,
43-190,Kolejowa,Miko≥Ûw,ålπskie,
43-195,Kolonia Huta,Miko≥Ûw,ålπskie,
43-190,Kolonia WojewÛdzka,Miko≥Ûw,ålπskie,
43-190,Konopnickiej Marii,Miko≥Ûw,ålπskie,
43-190,Konstytucji 3 Maja,Miko≥Ûw,ålπskie,
43-190,Konwalii,Miko≥Ûw,ålπskie,
43-190,Kopernika Miko≥aja,Miko≥Ûw,ålπskie,
43-190,Korczaka Janusza,Miko≥Ûw,ålπskie,
43-196,Korfantego Wojciecha,Miko≥Ûw,ålπskie,
43-195,KosÛw,Miko≥Ûw,ålπskie,
43-190,Kowalska,Miko≥Ûw,ålπskie,
43-190,Kownackiej Marii,Miko≥Ûw,ålπskie,
43-190,Koúciuszki Tadeusza,Miko≥Ûw,ålπskie,
43-190,Krakowska,Miko≥Ûw,ålπskie,
43-190,Krawczyka Bernarda,Miko≥Ûw,ålπskie,
43-190,KrokusÛw,Miko≥Ûw,ålπskie,
43-195,Krucza,Miko≥Ûw,ålπskie,
43-190,Krzywa,Miko≥Ûw,ålπskie,
43-190,KrÛtka,Miko≥Ûw,ålπskie,
43-195,KrÍta,Miko≥Ûw,ålπskie,
43-190,KsiÍdza Damrota Konstantego,Miko≥Ûw,ålπskie,
43-196,KsiÍdza GÛrki Franciszka,Miko≥Ûw,ålπskie,
43-190,KsiÍdza Szafranka JÛzefa,Miko≥Ûw,ålπskie,
43-190,KsiÍdza Szymankiewicza Huberta,Miko≥Ûw,ålπskie,
43-190,Kuku≥cza,Miko≥Ûw,ålπskie,
43-195,Kuünicka,Miko≥Ûw,ålπskie,
43-195,Kwiatowa,Miko≥Ûw,ålπskie,
43-190,Kwietna,Miko≥Ûw,ålπskie,
43-190,Kπty,Miko≥Ûw,ålπskie,
43-195,Langego Oskara,Miko≥Ûw,ålπskie,
43-190,Leúna,Miko≥Ûw,ålπskie,
43-190,Lipowa,Miko≥Ûw,ålπskie,
43-190,Lompy JÛzefa,Miko≥Ûw,ålπskie,
43-190,Magnolii,Miko≥Ûw,ålπskie,
43-195,MakÛw,Miko≥Ûw,ålπskie,
43-190,Malinowa,Miko≥Ûw,ålπskie,
43-196,Marzankowice,Miko≥Ûw,ålπskie,
43-190,Matejki Jana,Miko≥Ûw,ålπskie,
43-190,Ma≥a,Miko≥Ûw,ålπskie,
43-190,MetalowcÛw,Miko≥Ûw,ålπskie,
43-190,Miarki Karola,Miko≥Ûw,ålπskie,
43-195,Miodowa,Miko≥Ûw,ålπskie,
43-190,Mi≥a,Miko≥Ûw,ålπskie,
43-190,Modrzewiowa,Miko≥Ûw,ålπskie,
43-190,Mokierska,Miko≥Ûw,ålπskie,
43-190,Morcinka Gustawa,Miko≥Ûw,ålπskie,
43-190,Musio≥a Ludwika,Miko≥Ûw,ålπskie,
43-196,Myúliwska,Miko≥Ûw,ålπskie,
43-190,M≥yÒska,Miko≥Ûw,ålπskie,
43-190,Na WzgÛrzu,Miko≥Ûw,ålπskie,
43-195,NarcyzÛw,Miko≥Ûw,ålπskie,
43-196,Nomiarki,Miko≥Ûw,ålπskie,
43-190,Nowa,Miko≥Ûw,ålπskie,
43-190,Nowy åwiat,Miko≥Ûw,ålπskie,
43-190,Okrzei Stefana,Miko≥Ûw,ålπskie,
43-196,Olchowa,Miko≥Ûw,ålπskie,
43-190,Orzechowa,Miko≥Ûw,ålπskie,
43-190,Osiedle Grunwaldzkie,Miko≥Ûw,ålπskie,
43-190,Osiedle Kochanowskiego Jana,Miko≥Ûw,ålπskie,
43-190,Osiedle Mickiewicza Adama,Miko≥Ûw,ålπskie,
43-190,Osiedle Norwida Cypriana Kamila,Miko≥Ûw,ålπskie,
43-190,Osiedle XXX Lecia PRL,Miko≥Ûw,ålπskie,
43-190,OúwiÍcimska,Miko≥Ûw,ålπskie,
43-190,Paprotek,Miko≥Ûw,ålπskie,
43-190,Piaskowa,Miko≥Ûw,ålπskie,
43-190,Piwna,Miko≥Ûw,ålπskie,
43-190,Pl. 750 Lecia,Miko≥Ûw,ålπskie,
43-190,Pl. Dworcowy,Miko≥Ûw,ålπskie,
43-190,Pl. KsiÍdza Karpeckiego Jana,Miko≥Ûw,ålπskie,
43-190,Pl. SalwatorianÛw,Miko≥Ûw,ålπskie,
43-190,Pl. Sawickiej Hanki,Miko≥Ûw,ålπskie,
43-190,Planty,Miko≥Ûw,ålπskie,
43-190,Plebiscytowa,Miko≥Ûw,ålπskie,
43-195,PodgÛrna,Miko≥Ûw,ålπskie,
43-190,Podleska,Miko≥Ûw,ålπskie,
43-190,Pokoju,Miko≥Ûw,ålπskie,
43-190,Polna,Miko≥Ûw,ålπskie,
43-190,Poprzeczna,Miko≥Ûw,ålπskie,
43-190,PoraziÒskiej Janiny,Miko≥Ûw,ålπskie,
43-190,PowstaÒcÛw ålπskich,Miko≥Ûw,ålπskie,
43-190,Po≥udniowa,Miko≥Ûw,ålπskie,
43-195,Prosta,Miko≥Ûw,ålπskie,
43-190,Prusa Boles≥awa,Miko≥Ûw,ålπskie,
43-190,Przelotowa,Miko≥Ûw,ålπskie,
43-190,PrzyjaciÛ≥,Miko≥Ûw,ålπskie,
43-190,Przyjaüni,Miko≥Ûw,ålπskie,
43-195,Pszczela,Miko≥Ûw,ålπskie,
43-190,PszczyÒska,Miko≥Ûw,ålπskie,
43-190,Pu≥kownika Kie≥basy W≥adys≥awa,Miko≥Ûw,ålπskie,
43-196,Radosna,Miko≥Ûw,ålπskie,
43-190,Rajcy Jana,Miko≥Ûw,ålπskie,
43-190,Reja Miko≥aja,Miko≥Ûw,ålπskie,
43-190,Reta,Miko≥Ûw,ålπskie,
43-190,Reta åmi≥owicka,Miko≥Ûw,ålπskie,
43-190,Reymonta W≥adys≥awa,Miko≥Ûw,ålπskie,
43-190,Rolnicza,Miko≥Ûw,ålπskie,
43-190,RusinÛw,Miko≥Ûw,ålπskie,
43-190,Rybickiego Wojciecha,Miko≥Ûw,ålπskie,
43-190,Rybnicka,Miko≥Ûw,ålπskie,od 2 do 86 od 1 do 51
43-195,Rybnicka,Miko≥Ûw,ålπskie,od 88 do ostatniego od 53 do ostatniego
43-190,Rymarska,Miko≥Ûw,ålπskie,
43-190,Rymera JÛzefa,Miko≥Ûw,ålπskie,
43-190,Rynek,Miko≥Ûw,ålπskie,
43-190,RÛwnoleg≥a,Miko≥Ûw,ålπskie,
43-195,RÛøana,Miko≥Ûw,ålπskie,
43-190,Sadowa,Miko≥Ûw,ålπskie,
43-190,Sienkiewicza Henryka,Miko≥Ûw,ålπskie,
43-190,Skalna,Miko≥Ûw,ålπskie,
43-190,Skotnica,Miko≥Ûw,ålπskie,
43-190,Skoúna,Miko≥Ûw,ålπskie,
43-190,Skrajna,Miko≥Ûw,ålπskie,
43-190,Sk≥odowskiej Curie Marii,Miko≥Ûw,ålπskie,
43-190,Solna,Miko≥Ûw,ålπskie,
43-195,Sosnowa Podlas,Miko≥Ûw,ålπskie,
43-195,Soúnia GÛra,Miko≥Ûw,ålπskie,
43-196,Spyry Ludwika,Miko≥Ûw,ålπskie,
43-196,SpÛ≥dzielcza,Miko≥Ûw,ålπskie,
43-190,Stara Droga,Miko≥Ûw,ålπskie,
43-190,Starokoúcielna,Miko≥Ûw,ålπskie,
43-190,Staromiejska,Miko≥Ûw,ålπskie,
43-190,Staropodleska,Miko≥Ûw,ålπskie,
43-196,Starych M≥ynÛw,Miko≥Ûw,ålπskie,
43-190,Stawowa,Miko≥Ûw,ålπskie,
43-190,Stolarska,Miko≥Ûw,ålπskie,
43-190,Straøacka,Miko≥Ûw,ålπskie,
43-190,Stroma,Miko≥Ûw,ålπskie,
43-190,Strzechy,Miko≥Ûw,ålπskie,
43-190,Szarotek,Miko≥Ûw,ålπskie,
43-196,Szkolna,Miko≥Ûw,ålπskie,
43-190,S≥oneczna,Miko≥Ûw,ålπskie,
43-190,S≥owackiego Juliusza,Miko≥Ûw,ålπskie,
43-190,S≥owicza,Miko≥Ûw,ålπskie,
43-190,Skrytki Pocztowe Poczta Miko≥Ûw 001 Øwirki i Wigury 11,Miko≥Ûw,ålπskie,Skrytki Pocztowe Poczta Miko≥Ûw 001 Øwirki i Wigury 11
43-193,Poczta Miko≥Ûw 003 1-go Maja 2,Miko≥Ûw,ålπskie,Poczta Miko≥Ûw 003 1-go Maja 2
43-195,Poczta Miko≥Ûw 001,Miko≥Ûw,ålπskie,Poczta Miko≥Ûw 001
43-196,Poczta Miko≥Ûw 006 (BujakÛw) KsiÍdza GÛrki Franciszka 60,Miko≥Ûw,ålπskie,Poczta Miko≥Ûw 006 (BujakÛw) KsiÍdza GÛrki Franciszka 60
43-195,£πczna,Miko≥Ûw,ålπskie,
43-190,£Ígowa,Miko≥Ûw,ålπskie,
43-190,åwierkowa,Miko≥Ûw,ålπskie,
43-190,åwiÍtego Wojciecha,Miko≥Ûw,ålπskie,
43-265,Poczta Suszec PszczyÒski Wyzwolenia 271,MizerÛw,ålπskie,Poczta Suszec PszczyÒski Wyzwolenia 271
43-392,Skrytki Pocztowe Poczta Oddzia≥ UP Jasienica MiÍdzyrzecze 240,MiÍdzyrzecze,ålπskie,Skrytki Pocztowe Poczta Oddzia≥ UP Jasienica MiÍdzyrzecze 240
43-178,Skrytki Pocztowe Poczta Ornontowice ZwyciÍstwa 2 A,Ornontowice,ålπskie,Skrytki Pocztowe Poczta Ornontowice ZwyciÍstwa 2 A
43-180,Skrytki Pocztowe Poczta Orzesze 001 Rybnicka 23,Orzesze,ålπskie,Skrytki Pocztowe Poczta Orzesze 001 Rybnicka 23
43-186,Poczta Oddzia≥ UP Orzesze 001 Katowicka 2,Orzesze,ålπskie,Poczta Oddzia≥ UP Orzesze 001 Katowicka 2
43-187,Poczta Oddzia≥ UP Orzesze 001 Miko≥owska 176,Orzesze,ålπskie,Poczta Oddzia≥ UP Orzesze 001 Miko≥owska 176
43-188,Poczta Oddzia≥ UP Orzesze 001 D≥ugosza Jana 40,Orzesze,ålπskie,Poczta Oddzia≥ UP Orzesze 001 D≥ugosza Jana 40
43-250,Poczta Paw≥owice Zjednoczenia 64,Paw≥owice,ålπskie,Poczta Paw≥owice Zjednoczenia 64
43-251,Poczta Oddzia≥ UP Paw≥owice GÛrnicza - Pawilon,Paw≥owice,ålπskie,Poczta Oddzia≥ UP Paw≥owice GÛrnicza - Pawilon
43-211,Poczta Pszczyna Katowicka 65,Piasek,ålπskie,Poczta Pszczyna Katowicka 65
43-332,Poczta Oddzia≥ UP Wilamowice åwiÍtego Floriana 2,Pisarzowice,ålπskie,Poczta Oddzia≥ UP Wilamowice åwiÍtego Floriana 2
